""	"Entrez_ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"SYMBOL"	"Time"
"11415"	5987	-0.641991442965814	5.79200586814447	-4.05336795381353	0.00027859111532391	0.0006490638106611	-0.70802255432103	"TRIM27"	"24T"
"11416"	2550	-0.00060500078879144	6.3464490859908	-0.00418653499667459	0.996684157899541	0.997589854394207	-7.60078670638836	"GABBR1"	"24T"
"11417"	4340	-1.74500918700557	-0.0752863704272231	-4.1588549222986	0.00020552271528559	0.00049302726757822	0.292735242862359	"MOG"	"24T"
"11418"	346171	-3.13407751756645	-0.0230276701015926	-8.25143960188296	1.27313438843491e-09	1.07235360635291e-08	12.0050608050527	"ZFP57"	"24T"
"11419"	3134	0.992872659671106	1.42075643746831	2.89881733825836	0.00652276060269327	0.0115322149734492	-3.13143949985022	"HLA-F"	"24T"
"11420"	3135	0.682888388524972	1.86893117051649	2.39395355486216	0.0223418780174654	0.0351475885884517	-4.32549869320658	"HLA-G"	"24T"
"11421"	3136	0.601911401443528	4.67737271065143	2.37780311131801	0.0231941027343825	0.0363326066134584	-4.80304222884954	"HLA-H"	"24T"
"11422"	3105	0.644824110178728	7.44206904225352	3.26016157542889	0.00253668640470372	0.0048926202355809	-2.83476103491393	"HLA-A"	"24T"
"11423"	80862	1.49454516190812	0.21307275933273	5.77493827273009	1.70072910603132e-06	6.38509178533364e-06	4.96485946114229	"POLR1HASP"	"24T"
"11424"	3137	1.55554793892416	1.10083129793056	8.02514258734012	2.39646878608674e-09	1.87002923967172e-08	11.350920279023	"HLA-J"	"24T"
"11425"	100507399	-0.247358375872213	0.590209474937312	-1.00052441521992	0.324139528955449	0.385750824061925	-6.31871486341677	NA	"24T"
"11426"	30834	-0.0151050536203945	3.03125487078689	-0.0898081117566427	0.92896778539922	0.943396433980953	-7.22552200378743	"POLR1H"	"24T"
"11427"	6992	-0.46134815313823	4.92894696730223	-3.64459282817288	0.00088688336315102	0.00187381779955839	-1.76640327119995	"PPP1R11"	"24T"
"11428"	7726	0.664831863811211	5.28046887435142	4.10526292822313	0.00023992775808489	0.00056691841056396	-0.532927233338578	"TRIM26"	"24T"
"11429"	3139	0.217633180719748	1.75369355546544	0.737535981697114	0.465867000235854	0.52720695300539	-6.74337771324114	"HLA-L"	"24T"
"11430"	414777	-0.251421628522627	4.83851502485265	-1.83355065865317	0.0755060354494426	0.10609075866947	-5.85913830700472	"HCG18"	"24T"
"11431"	56658	0.756068549843678	3.48328663656261	5.77802514609909	1.68509946957256e-06	6.33638111996047e-06	4.58835169957153	"TRIM39"	"24T"
"11432"	79897	-2.67347205919518	0.226674829016656	-8.85919428231604	2.40264268583446e-10	2.52966475135762e-09	13.6364425971079	"RPP21"	"24T"
"11433"	3133	3.05139998319648	6.19576162271084	11.0213536607387	9.38218625150426e-13	2.3735605112242e-11	18.8712480750132	"HLA-E"	"24T"
"11434"	2794	1.00286629055276	5.29049014669181	6.65611843699522	1.23912097254029e-07	6.19950146953335e-07	6.99817315922706	"GNL1"	"24T"
"11435"	80742	0.938177888662288	3.19167935295088	5.98272331577058	9.14086724057639e-07	3.65711310471677e-06	5.23570048878247	"PRR3"	"24T"
"11436"	23	-0.632890644319532	6.57223178320084	-6.51603042079126	1.87352465128731e-07	8.97824614517503e-07	6.51819772022689	"ABCF1"	"24T"
"11437"	5514	-0.25273191749856	6.38870498758481	-2.28930615221916	0.028408635435984	0.0436790777201606	-5.10036502778886	"PPP1R10"	"24T"
"11438"	28973	-1.34994625751573	5.5269778453172	-10.8508343259113	1.42126483550346e-12	3.38057993016181e-11	18.4269762169615	"MRPS18B"	"24T"
"11439"	79969	-0.884149099526691	3.90584134816361	-5.4664121856605	4.28217596044641e-06	1.47359955726105e-05	3.60907975392696	"ATAT1"	"24T"
"11440"	221545	-1.12005514480247	4.27806663756771	-9.9108783260651	1.50034721247548e-11	2.37386428015872e-10	16.1401582932778	"C6orf136"	"24T"
"11441"	8449	-1.12151271216871	5.4905279792642	-8.30531766146587	1.09614669886334e-09	9.48382149910826e-09	11.7265961629594	"DHX16"	"24T"
"11442"	170954	0.679828247035508	5.87602116428422	4.43681187339974	9.14438880169395e-05	0.00023622317021731	0.387338601084697	"PPP1R18"	"24T"
"11443"	11270	-0.727086967105805	2.94097577897276	-3.94731971359481	0.00037748103138969	0.00086040677249602	-0.698667319111412	"NRM"	"24T"
"11444"	9656	-0.382832785101927	5.28579985458345	-2.51552733413426	0.0167864747974457	0.0271139912718133	-4.58429749360973	"MDC1"	"24T"
"11445"	203068	-1.92461916929032	9.13782537742786	-6.34862294759638	3.07598963142525e-07	1.39075135877418e-06	6.14682405688878	"TUBB"	"24T"
"11446"	10211	0.179638689502635	7.29548737350057	1.42412636976874	0.163542862588456	0.210970292739109	-6.57095645589249	"FLOT1"	"24T"
"11447"	8870	-1.08875377995777	6.39892843939997	-4.72327325712143	3.9297716843812e-05	0.00011003207029459	1.22359631796555	"IER3"	"24T"
"11448"	780	0.552423410182032	9.06144213686102	4.40137006468691	0.00010145140810261	0.00025940762725381	0.371645124905032	"DDR1"	"24T"
"11449"	2968	0.147419284186397	4.62726193535014	1.1123929645204	0.273789276977685	0.332151881474495	-6.84889884346839	"GTF2H4"	"24T"
"11450"	57176	0.224672558631396	5.82094769868209	1.66754638458004	0.104611575319798	0.141715529517899	-6.21467361585437	"VARS2"	"24T"
"11451"	54535	-0.495770488606314	3.8551078129136	-3.0310117533073	0.00464253566580225	0.00848717884240207	-3.21646004431356	"CCHCR1"	"24T"
"11452"	6941	-1.83861547366903	1.98511911018767	-6.68763524848782	1.12929357432355e-07	5.72604627859028e-07	7.3858337559422	"TCF19"	"24T"
"11453"	3107	0.652549491357289	7.81184895887217	1.85827445127179	0.0718244659111212	0.101395497129187	-5.87505797610064	"HLA-C"	"24T"
"11454"	3106	1.19889641059116	6.8186302793837	3.9792735363164	0.00034454149230992	0.00079075006064847	-0.916563943447201	"HLA-B"	"24T"
"11455"	100507436	0.377084224162488	5.3628552022948	1.21295348722622	0.23352550298515	0.288785877644387	-6.80534696779849	"MICA"	"24T"
"11456"	4277	2.49110667140036	2.37920387592272	4.38741501597375	0.00010568133709498	0.00026926175549165	0.70355132321952	"MICB"	"24T"
"11457"	692199	0.279473934262468	1.05912111299928	1.40073840891696	0.170372420872367	0.218814485108209	-5.92200225224057	"SNORD84"	"24T"
"11458"	534	-0.401087510984486	2.28098190132502	-1.51208909158125	0.139770790771958	0.183511640662357	-6.02078075757467	"ATP6V1G2"	"24T"
"11459"	4795	-1.68171866369242	3.17623559323273	-10.4457105755997	3.86996917574238e-12	7.77196193933453e-11	17.6015022098366	"NFKBIL1"	"24T"
"11460"	7916	-1.15450577732228	8.21635930270781	-11.4457949515588	3.39072528182392e-13	1.035219516214e-11	19.8983835273041	"PRRC2A"	"24T"
